event_id,device_id,timestamp,longitude,latitude
927,3220587932258212824,2016-05-06 00:04:06,117.18,36.68
928,-4026475805361243972,2016-05-06 00:03:38,112.97,28.04
929,5416618857406916680,2016-05-06 00:03:57,0,0
930,-7990568085389491843,2016-05-07 00:54:07,119.16,39.71
931,-5670816050433441700,2016-05-07 00:54:46,1,1
932,-2328552942043593531,2016-05-07 00:59:35,106.44,29.56
933,-8152317896960228069,2016-05-07 00:05:26,0,0
934,-6496414347466618416,2016-05-07 00:10:39,113.42,34.45
935,-822901950224816621,2016-05-07 00:07:11,0,0
936,8864190395087535026,2016-05-07 00:11:25,122.76,40.85
937,9206538029661406976,2016-05-07 00:52:11,112.91,28.23
938,-3037377082444295812,2016-05-07 00:55:43,115.82,28.67
939,-6238286127300019791,2016-05-07 00:55:22,116.5,39.85
940,2360178808011239821,2016-05-07 00:31:45,113.33,23.18
941,2360178808011239821,2016-05-07 00:36:51,113.33,23.18
942,-8340098378141155823,2016-05-07 00:37:31,111.92,34.74
943,6309757818867179813,2016-05-07 00:45:50,112.17,23.91
944,-1899449803894806467,2016-05-07 00:46:12,121.4,31.23
945,1186608308763918427,2016-05-07 00:10:06,116.13,38.74
946,-7228735519652101061,2016-05-07 00:06:41,113.14,29.33
947,-3812662603673251461,2016-05-07 00:32:00,0,0
948,-5127356298948955631,2016-05-07 00:32:36,114.91,27.82
949,5548907675798053914,2016-05-07 00:37:29,0,0
950,7589500089493320661,2016-05-07 00:40:29,114.21,36.72
951,3193971628374927529,2016-05-07 00:18:03,117.13,39.19
952,-4271020192354779571,2016-05-07 00:48:24,122.94,41.14
953,8184792524308590565,2016-05-07 00:49:15,0,0
954,-2535066935699107681,2016-05-07 00:28:23,0,0
955,-2661242114366403141,2016-05-07 00:28:42,114.31,23.02
956,-2611733232907371667,2016-05-07 00:25:50,105.59,30.48
957,3611475270634386329,2016-05-07 00:51:27,116.4,39.89
958,2700552381152892177,2016-05-07 00:08:49,117.13,36.18
959,1633109193007284165,2016-05-07 00:04:39,0,0
960,-2031322259361171117,2016-05-07 00:06:09,86.17,41.71
961,8044603508354125608,2016-05-07 00:05:24,117.1,37.25
962,8044603508354125608,2016-05-07 00:05:53,117.1,37.25
963,-617085583098403243,2016-05-07 00:06:11,0,0
964,-563333606900826189,2016-05-07 00:06:28,114.03,22.66
965,-2970766265556795104,2016-05-06 23:56:15,0,0
966,1913864437303477811,2016-05-06 23:56:52,113.25,23.1
967,3646850038673952610,2016-05-06 23:57:34,0,0
968,-914136793178941009,2016-05-07 00:36:38,0,0
969,2939187484322047219,2016-05-07 00:37:35,116.61,23.21
970,-4017967771399249783,2016-05-07 00:46:20,0,0
971,-3685904520530580568,2016-05-07 00:48:31,119.34,26.08
972,-906684455621397904,2016-05-07 00:46:04,113.29,23.12
973,-3898316522633267665,2016-05-07 00:49:29,119.33,26.03
974,7895743083673883535,2016-05-07 00:44:07,0,0
975,4839984114455319090,2016-05-07 00:45:08,113.61,23.12
976,-4402722824482325062,2016-05-07 00:48:24,111.54,40.47
977,-4591565843956276498,2016-05-07 00:26:45,116.97,31.03
978,2692075908067099101,2016-05-07 00:26:48,0,0
979,6238200354958053619,2016-05-07 00:50:17,1,1
980,2086863207657449734,2016-05-06 23:58:34,0,0
981,-1036209345874838454,2016-05-07 00:41:56,118.72,32.14
982,-8365442983660836230,2016-05-07 00:42:52,109.02,32.69
983,1987587660853597019,2016-05-07 00:38:10,105.85,32.44
984,-8237639017401810032,2016-05-07 00:44:08,0,0
985,5147079968593783256,2016-05-06 23:56:18,121.37,31.18
986,1187067105942641709,2016-05-06 23:56:52,121.34,31.16
987,1186608308763918427,2016-05-06 23:56:47,115.66,34.45
988,3160550302982333264,2016-05-06 23:59:26,104.91,25.15
989,-8129655779260576690,2016-05-07 00:00:10,106.07,31.35
990,-7308896176652424604,2016-05-07 00:04:46,0,0
991,-4715107886974890731,2016-05-07 00:00:57,85.46,44.69
992,2771516290634663640,2016-05-07 00:09:46,116.41,39.85
993,-3685904520530580568,2016-05-07 00:32:32,119.34,26.08
994,-6455223632309840000,2016-05-07 00:35:47,117.77,36.82
995,-4041079632206904172,2016-05-07 00:34:09,114.49,36.58
996,7896161516575927589,2016-05-06 23:59:57,55.13,25.05
997,-5692177972768266930,2016-05-06 23:59:42,1,1
998,-6698612381724883457,2016-05-07 00:08:38,113.36,22.52
999,6301137822284305694,2016-05-07 00:09:02,119.53,26.65
1000,-4537233125614571555,2016-05-07 00:19:11,104,30
